chrm	start	end	strand	geneName
chrXIII	430079	431095	C	ID=YMR081C|Name=YMR081C|gene=ISF1
chrXIII	431769	432125	C	ID=YMR082C|Name=YMR082C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	434788	435915	W	ID=YMR083W|Name=YMR083W|gene=ADH3
chrXIII	436628	437416	W	ID=YMR084W|Name=YMR084W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	437491	438789	W	ID=YMR085W|Name=YMR085W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	439208	442090	W	ID=YMR086W|Name=YMR086W|gene=SEG1
chrXIII	442026	442364	C	ID=YMR086C-A|Name=YMR086C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	442527	443381	W	ID=YMR087W|Name=YMR087W|Ontology_term=GO:0005575,GO:0006388,GO:0016791
chrXIII	443414	445102	C	ID=YMR088C|Name=YMR088C|gene=VBA1
chrXIII	445609	448086	C	ID=YMR089C|Name=YMR089C|gene=YTA12
chrXIII	449245	449928	W	ID=YMR090W|Name=YMR090W|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrXIII	450058	451365	C	ID=YMR091C|Name=YMR091C|gene=NPL6
chrXIII	451632	453479	C	ID=YMR092C|Name=YMR092C|gene=AIP1
chrXIII	454015	455556	W	ID=YMR093W|Name=YMR093W|gene=UTP15
chrXIII	455825	457261	W	ID=YMR094W|Name=YMR094W|gene=CTF13
chrXIII	457285	457959	C	ID=YMR095C|Name=YMR095C|gene=SNO1
chrXIII	458408	459301	W	ID=YMR096W|Name=YMR096W|gene=SNZ1
chrXIII	459424	460527	C	ID=YMR097C|Name=YMR097C|gene=MTG1
chrXIII	460771	462609	C	ID=YMR098C|Name=YMR098C|gene=ATP25
chrXIII	463934	464827	C	ID=YMR099C|Name=YMR099C|Alias=glucose-6-phosphate%201-epimerase
chrXIII	466300	468162	W	ID=YMR100W|Name=YMR100W|gene=MUB1
chrXIII	468445	469476	C	ID=YMR101C|Name=YMR101C|gene=SRT1
chrXIII	469848	472352	C	ID=YMR102C|Name=YMR102C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	472902	473264	C	ID=YMR103C|Name=YMR103C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	473420	475453	C	ID=YMR104C|Name=YMR104C|gene=YPK2
chrXIII	475897	477606	C	ID=YMR105C|Name=YMR105C|gene=PGM2
chrXIII	478064	478258	W	ID=YMR105W-A|Name=YMR105W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	478301	480190	C	ID=YMR106C|Name=YMR106C|gene=YKU80
chrXIII	483014	483361	W	ID=YMR107W|Name=YMR107W|gene=SPG4
chrXIII	484084	486147	W	ID=YMR108W|Name=YMR108W|gene=ILV2
chrXIII	486587	490246	W	ID=YMR109W|Name=YMR109W|gene=MYO5
chrXIII	490394	491992	C	ID=YMR110C|Name=YMR110C|gene=HFD1
chrXIII	492404	493792	C	ID=YMR111C|Name=YMR111C|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0008150
chrXIII	494100	494495	C	ID=YMR112C|Name=YMR112C|gene=MED11
chrXIII	494999	496282	W	ID=YMR113W|Name=YMR113W|gene=FOL3
chrXIII	496343	497449	C	ID=YMR114C|Name=YMR114C|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0005840,GO:0008150
chrXIII	497704	499209	W	ID=YMR115W|Name=YMR115W|gene=MGR3
chrXIII	499456	500688	C	ID=YMR116C|Name=YMR116C|gene=ASC1
chrXIII	501250	501891	C	ID=YMR117C|Name=YMR117C|gene=SPC24
chrXIII	502144	502734	C	ID=YMR118C|Name=YMR118C|gene=SHH3
chrXIII	505333	507207	W	ID=YMR119W|Name=YMR119W|gene=ASI1
chrXIII	506996	507370	W	ID=YMR119W-A|Name=YMR119W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	507502	509280	C	ID=YMR120C|Name=YMR120C|gene=ADE17
chrXIII	509734	510348	C	ID=YMR121C|Name=YMR121C|gene=RPL15B
chrXIII	510701	511075	C	ID=YMR122C|Name=YMR122C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	511315	511569	W	ID=YMR122W-A|Name=YMR122W-A|Ontology_term=GO:0003674,GO:0005737,GO:0005783,GO:0008150
chrXIII	513593	513961	W	ID=YMR123W|Name=YMR123W|gene=PKR1
chrXIII	514456	517287	W	ID=YMR124W|Name=YMR124W|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrXIII	517539	520446	W	ID=YMR125W|Name=YMR125W|gene=STO1
chrXIII	520761	521789	C	ID=YMR126C|Name=YMR126C|gene=DLT1
chrXIII	522329	523345	C	ID=YMR127C|Name=YMR127C|gene=SAS2
chrXIII	523696	527499	W	ID=YMR128W|Name=YMR128W|gene=ECM16
chrXIII	527804	531817	W	ID=YMR129W|Name=YMR129W|gene=POM152
chrXIII	532119	533027	W	ID=YMR130W|Name=YMR130W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	533163	534698	C	ID=YMR131C|Name=YMR131C|gene=RRB1
chrXIII	534944	535570	C	ID=YMR132C|Name=YMR132C|gene=JLP2
chrXIII	536207	537609	W	ID=YMR133W|Name=YMR133W|gene=REC114
chrXIII	537838	538551	W	ID=YMR134W|Name=YMR134W|Ontology_term=GO:0003674,GO:0005635,GO:0005737,GO:0005783,GO:0006879,GO:0007005
chrXIII	538689	540056	C	ID=YMR135C|Name=YMR135C|gene=GID8
chrXIII	539911	540444	W	ID=YMR135W-A|Name=YMR135W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	541199	542881	W	ID=YMR136W|Name=YMR136W|gene=GAT2
chrXIII	542978	544963	C	ID=YMR137C|Name=YMR137C|gene=PSO2
chrXIII	545155	545730	W	ID=YMR138W|Name=YMR138W|gene=CIN4
chrXIII	546125	547237	W	ID=YMR139W|Name=YMR139W|gene=RIM11
chrXIII	547714	549183	W	ID=YMR140W|Name=YMR140W|gene=SIP5
chrXIII	549736	550044	C	ID=YMR141C|Name=YMR141C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	550206	551207	C	ID=YMR142C|Name=YMR142C|gene=RPL13B
chrXIII	550911	551135	W	ID=YMR141W-A|Name=YMR141W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	551928	552903	W	ID=YMR143W|Name=YMR143W|gene=RPS16A
chrXIII	553362	554390	W	ID=YMR144W|Name=YMR144W|Ontology_term=GO:0003674,GO:0005634,GO:0008150
chrXIII	554793	556475	C	ID=YMR145C|Name=YMR145C|gene=NDE1
chrXIII	557481	558524	C	ID=YMR146C|Name=YMR146C|gene=TIF34
chrXIII	559199	559870	W	ID=YMR147W|Name=YMR147W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	560366	560812	W	ID=YMR148W|Name=YMR148W|gene=OSW5
chrXIII	560996	561856	W	ID=YMR149W|Name=YMR149W|gene=SWP1
chrXIII	561956	562528	C	ID=YMR150C|Name=YMR150C|gene=IMP1
chrXIII	562506	562943	W	ID=YMR151W|Name=YMR151W|gene=YIM2
chrXIII	563096	564193	W	ID=YMR152W|Name=YMR152W|gene=YIM1
chrXIII	564435	565862	W	ID=YMR153W|Name=YMR153W|gene=NUP53
chrXIII	565574	565909	C	ID=YMR153C-A|Name=YMR153C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	565999	568182	C	ID=YMR154C|Name=YMR154C|gene=RIM13
chrXIII	568551	570194	W	ID=YMR155W|Name=YMR155W|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrXIII	570300	571016	C	ID=YMR156C|Name=YMR156C|gene=TPP1
chrXIII	571277	572044	C	ID=YMR157C|Name=YMR157C|gene=AIM36
chrXIII	572248	572715	W	ID=YMR158W|Name=YMR158W|gene=MRPS8
chrXIII	573194	573331	C	ID=YMR158C-A|Name=YMR158C-A|Alias=YMR158C-B
chrXIII	574471	574791	W	ID=YMR158W-B|Name=YMR158W-B|Alias=YMR158W-A
chrXIII	574476	574928	C	ID=YMR159C|Name=YMR159C|gene=ATG16
chrXIII	575066	577516	W	ID=YMR160W|Name=YMR160W|Ontology_term=GO:0000329,GO:0003674,GO:0008150
chrXIII	577718	578392	W	ID=YMR161W|Name=YMR161W|gene=HLJ1
chrXIII	578951	583921	C	ID=YMR162C|Name=YMR162C|gene=DNF3
chrXIII	584271	586388	C	ID=YMR163C|Name=YMR163C|gene=INP2
chrXIII	587274	589550	C	ID=YMR164C|Name=YMR164C|gene=MSS11
chrXIII	590040	592628	C	ID=YMR165C|Name=YMR165C|gene=PAH1
chrXIII	593367	594473	C	ID=YMR166C|Name=YMR166C|Ontology_term=GO:0005215,GO:0005743,GO:0006810,GO:0016021
chrXIII	594886	597195	W	ID=YMR167W|Name=YMR167W|gene=MLH1
chrXIII	597332	599158	C	ID=YMR168C|Name=YMR168C|gene=CEP3
chrXIII	599352	600872	C	ID=YMR169C|Name=YMR169C|gene=ALD3
chrXIII	601562	603082	C	ID=YMR170C|Name=YMR170C|gene=ALD2
chrXIII	603868	605520	C	ID=YMR171C|Name=YMR171C|gene=EAR1
chrXIII	605981	608140	W	ID=YMR172W|Name=YMR172W|gene=HOT1
chrXIII	607828	608211	C	ID=YMR172C-A|Name=YMR172C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	608689	609981	W	ID=YMR173W|Name=YMR173W|gene=DDR48
chrXIII	608897	610081	W	ID=YMR173W-A|Name=YMR173W-A|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrXIII	610159	610365	C	ID=YMR174C|Name=YMR174C|gene=PAI3
chrXIII	611016	611255	W	ID=YMR175W|Name=YMR175W|gene=SIP18
chrXIII	611314	611508	W	ID=YMR175W-A|Name=YMR175W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	611740	615975	W	ID=YMR176W|Name=YMR176W|gene=ECM5
chrXIII	616566	618098	W	ID=YMR177W|Name=YMR177W|gene=MMT1
chrXIII	618479	619303	W	ID=YMR178W|Name=YMR178W|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0008150
chrXIII	619858	622134	W	ID=YMR179W|Name=YMR179W|gene=SPT21
chrXIII	622251	623213	C	ID=YMR180C|Name=YMR180C|gene=CTL1
chrXIII	623616	624080	C	ID=YMR181C|Name=YMR181C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	624532	625167	C	ID=YMR182C|Name=YMR182C|gene=RGM1
chrXIII	625811	625897	W	ID=YMR182W-A|Name=YMR182W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	626921	627808	C	ID=YMR183C|Name=YMR183C|gene=SSO2
chrXIII	628189	628785	W	ID=YMR184W|Name=YMR184W|gene=ADD37
chrXIII	629025	631970	W	ID=YMR185W|Name=YMR185W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	632355	634472	W	ID=YMR186W|Name=YMR186W|gene=HSC82
chrXIII	634689	635984	C	ID=YMR187C|Name=YMR187C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrXIII	636291	637004	C	ID=YMR188C|Name=YMR188C|gene=MRPS17
chrXIII	637500	640604	W	ID=YMR189W|Name=YMR189W|gene=GCV2
chrXIII	640915	645258	C	ID=YMR190C|Name=YMR190C|gene=SGS1
chrXIII	645656	646777	W	ID=YMR191W|Name=YMR191W|gene=SPG5
chrXIII	647118	649280	W	ID=YMR192W|Name=YMR192W|gene=GYL1
chrXIII	650036	650812	W	ID=YMR193W|Name=YMR193W|gene=MRPL24
chrXIII	651072	651458	C	ID=YMR193C-A|Name=YMR193C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	651145	651910	W	ID=YMR194W|Name=YMR194W|gene=RPL36A
chrXIII	652594	652887	C	ID=YMR194C-B|Name=YMR194C-B|gene=CMC4
chrXIII	652912	653136	C	ID=YMR194C-A|Name=YMR194C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	654034	654417	W	ID=YMR195W|Name=YMR195W|gene=ICY1
chrXIII	655076	658342	W	ID=YMR196W|Name=YMR196W|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrXIII	658545	659198	C	ID=YMR197C|Name=YMR197C|gene=VTI1
chrXIII	659745	661529	W	ID=YMR198W|Name=YMR198W|gene=CIK1
chrXIII	662644	664284	W	ID=YMR199W|Name=YMR199W|gene=CLN1
chrXIII	664752	665522	W	ID=YMR200W|Name=YMR200W|gene=ROT1
chrXIII	665845	667044	C	ID=YMR201C|Name=YMR201C|gene=RAD14
chrXIII	667537	668205	W	ID=YMR202W|Name=YMR202W|gene=ERG2
chrXIII	668492	669655	W	ID=YMR203W|Name=YMR203W|gene=TOM40
chrXIII	670063	671325	C	ID=YMR204C|Name=YMR204C|gene=INP1
chrXIII	671887	674766	C	ID=YMR205C|Name=YMR205C|gene=PFK2
chrXIII	675896	676837	W	ID=YMR206W|Name=YMR206W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	677193	683564	C	ID=YMR207C|Name=YMR207C|gene=HFA1
chrXIII	684467	685798	W	ID=YMR208W|Name=YMR208W|gene=ERG12
chrXIII	685911	687284	C	ID=YMR209C|Name=YMR209C|Ontology_term=GO:0005575,GO:0008150,GO:0008757
chrXIII	687516	688865	W	ID=YMR210W|Name=YMR210W|Ontology_term=GO:0005575,GO:0016746,GO:0051792
chrXIII	689083	690510	W	ID=YMR211W|Name=YMR211W|gene=DML1
chrXIII	690695	693043	C	ID=YMR212C|Name=YMR212C|gene=EFR3
chrXIII	693381	695153	W	ID=YMR213W|Name=YMR213W|gene=CEF1
chrXIII	695350	696483	W	ID=YMR214W|Name=YMR214W|gene=SCJ1
chrXIII	696796	698370	W	ID=YMR215W|Name=YMR215W|gene=GAS3
chrXIII	698811	701039	C	ID=YMR216C|Name=YMR216C|gene=SKY1
chrXIII	701790	703367	W	ID=YMR217W|Name=YMR217W|gene=GUA1
chrXIII	703579	706887	C	ID=YMR218C|Name=YMR218C|gene=TRS130
chrXIII	707133	712109	W	ID=YMR219W|Name=YMR219W|gene=ESC1
chrXIII	712316	713671	W	ID=YMR220W|Name=YMR220W|gene=ERG8
chrXIII	713931	715445	C	ID=YMR221C|Name=YMR221C|Ontology_term=GO:0000324,GO:0003674,GO:0005739,GO:0008150,GO:0016021
chrXIII	715638	716309	C	ID=YMR222C|Name=YMR222C|gene=FSH2
chrXIII	716715	718130	W	ID=YMR223W|Name=YMR223W|gene=UBP8
chrXIII	718575	720653	C	ID=YMR224C|Name=YMR224C|gene=MRE11
chrXIII	720960	721403	C	ID=YMR225C|Name=YMR225C|gene=MRPL44
chrXIII	721593	722396	C	ID=YMR226C|Name=YMR226C|Alias=TMA29
chrXIII	722613	724385	C	ID=YMR227C|Name=YMR227C|gene=TAF7
chrXIII	724626	725651	W	ID=YMR228W|Name=YMR228W|gene=MTF1
chrXIII	725934	731123	C	ID=YMR229C|Name=YMR229C|gene=RRP5
chrXIII	732414	733141	W	ID=YMR230W|Name=YMR230W|gene=RPS10B
chrXIII	733268	733456	W	ID=YMR230W-A|Name=YMR230W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	733545	736634	W	ID=YMR231W|Name=YMR231W|gene=PEP5
chrXIII	736926	738959	W	ID=YMR232W|Name=YMR232W|gene=FUS2
chrXIII	739185	739865	W	ID=YMR233W|Name=YMR233W|gene=TRI1
chrXIII	740266	741312	W	ID=YMR234W|Name=YMR234W|gene=RNH1
chrXIII	741512	742735	C	ID=YMR235C|Name=YMR235C|gene=RNA1
chrXIII	742971	743444	W	ID=YMR236W|Name=YMR236W|gene=TAF9
chrXIII	743749	745923	W	ID=YMR237W|Name=YMR237W|gene=BCH1
chrXIII	746353	747729	W	ID=YMR238W|Name=YMR238W|gene=DFG5
chrXIII	748262	749677	C	ID=YMR239C|Name=YMR239C|gene=RNT1
chrXIII	749930	751240	C	ID=YMR240C|Name=YMR240C|gene=CUS1
chrXIII	751961	752905	W	ID=YMR241W|Name=YMR241W|gene=YHM2
chrXIII	753225	754220	C	ID=YMR242C|Name=YMR242C|gene=RPL20A
chrXIII	754297	754386	W	ID=YMR242W-A|Name=YMR242W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	754838	756166	C	ID=YMR243C|Name=YMR243C|gene=ZRC1
chrXIII	757250	758317	W	ID=YMR244W|Name=YMR244W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	758517	758831	C	ID=YMR244C-A|Name=YMR244C-A|gene=COA6
chrXIII	758563	759183	W	ID=YMR245W|Name=YMR245W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	759807	761891	W	ID=YMR246W|Name=YMR246W|gene=FAA4
chrXIII	763351	768039	C	ID=YMR247C|Name=YMR247C|gene=RKR1
chrXIII	769283	769426	W	ID=YMR247W-A|Name=YMR247W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	770801	772558	W	ID=YMR250W|Name=YMR250W|gene=GAD1
chrXIII	772915	774015	W	ID=YMR251W|Name=YMR251W|gene=GTO3
chrXIII	774752	774931	W	ID=YMR251W-A|Name=YMR251W-A|gene=HOR7
chrXIII	775315	775719	C	ID=YMR252C|Name=YMR252C|Ontology_term=GO:0003674,GO:0005739,GO:0008150
chrXIII	775946	777190	C	ID=YMR253C|Name=YMR253C|Ontology_term=GO:0003674,GO:0005737,GO:0008150,GO:0016021
chrXIII	777615	777923	C	ID=YMR254C|Name=YMR254C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	778001	778567	W	ID=YMR255W|Name=YMR255W|gene=GFD1
chrXIII	778945	779127	C	ID=YMR256C|Name=YMR256C|gene=COX7
chrXIII	779629	782031	C	ID=YMR257C|Name=YMR257C|gene=PET111
chrXIII	782620	784281	C	ID=YMR258C|Name=YMR258C|gene=ROY1
chrXIII	784621	788883	C	ID=YMR259C|Name=YMR259C|gene=TRM732
chrXIII	789378	789839	C	ID=YMR260C|Name=YMR260C|gene=TIF11
chrXIII	790205	793369	C	ID=YMR261C|Name=YMR261C|gene=TPS3
chrXIII	793726	794667	W	ID=YMR262W|Name=YMR262W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	794919	795524	W	ID=YMR263W|Name=YMR263W|gene=SAP30
chrXIII	795805	796416	W	ID=YMR264W|Name=YMR264W|gene=CUE1
chrXIII	796540	797925	C	ID=YMR265C|Name=YMR265C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	798518	801379	W	ID=YMR266W|Name=YMR266W|gene=RSN1
chrXIII	801772	802704	W	ID=YMR267W|Name=YMR267W|gene=PPA2
chrXIII	802888	804222	C	ID=YMR268C|Name=YMR268C|gene=PRP24
chrXIII	804456	805091	W	ID=YMR269W|Name=YMR269W|gene=TMA23
chrXIII	805326	806423	C	ID=YMR270C|Name=YMR270C|gene=RRN9
chrXIII	806865	807548	C	ID=YMR271C|Name=YMR271C|gene=URA10
chrXIII	809623	810777	C	ID=YMR272C|Name=YMR272C|gene=SCS7
chrXIII	810466	810579	W	ID=YMR272W-A|Name=YMR272W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	811089	811196	W	ID=YMR272W-B|Name=YMR272W-B|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	811233	813980	C	ID=YMR273C|Name=YMR273C|gene=ZDS1
chrXIII	814364	815311	C	ID=YMR274C|Name=YMR274C|gene=RCE1
chrXIII	815651	818581	C	ID=YMR275C|Name=YMR275C|gene=BUL1
chrXIII	818827	819948	W	ID=YMR276W|Name=YMR276W|gene=DSK2
chrXIII	820256	822454	W	ID=YMR277W|Name=YMR277W|gene=FCP1
chrXIII	822763	824631	W	ID=YMR278W|Name=YMR278W|gene=PGM3
chrXIII	824729	826351	C	ID=YMR279C|Name=YMR279C|Ontology_term=GO:0016021,GO:0035445,GO:0080139
chrXIII	827028	831329	C	ID=YMR280C|Name=YMR280C|gene=CAT8
chrXIII	832339	833253	W	ID=YMR281W|Name=YMR281W|gene=GPI12
chrXIII	833356	835098	C	ID=YMR282C|Name=YMR282C|gene=AEP2
chrXIII	835326	836867	C	ID=YMR283C|Name=YMR283C|gene=RIT1
chrXIII	838187	839995	W	ID=YMR284W|Name=YMR284W|gene=YKU70
chrXIII	840144	841691	C	ID=YMR285C|Name=YMR285C|gene=NGL2
chrXIII	841942	842202	W	ID=YMR286W|Name=YMR286W|gene=MRPL33
chrXIII	842436	845345	C	ID=YMR287C|Name=YMR287C|gene=DSS1
chrXIII	845571	848486	W	ID=YMR288W|Name=YMR288W|gene=HSH155
chrXIII	848685	849809	W	ID=YMR289W|Name=YMR289W|gene=ABZ2
chrXIII	850074	851591	C	ID=YMR290C|Name=YMR290C|gene=HAS1
chrXIII	851422	851769	W	ID=YMR290W-A|Name=YMR290W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	852630	854390	W	ID=YMR291W|Name=YMR291W|gene=TDA1
chrXIII	854795	855293	W	ID=YMR292W|Name=YMR292W|gene=GOT1
chrXIII	855399	856793	C	ID=YMR293C|Name=YMR293C|gene=HER2
chrXIII	856966	858087	W	ID=YMR294W|Name=YMR294W|gene=JNM1
chrXIII	858209	858568	W	ID=YMR294W-A|Name=YMR294W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	858297	858890	C	ID=YMR295C|Name=YMR295C|Ontology_term=GO:0003674,GO:0005840,GO:0005933,GO:0008150,GO:0043332
chrXIII	859215	860891	C	ID=YMR296C|Name=YMR296C|gene=LCB1
chrXIII	861922	863520	W	ID=YMR297W|Name=YMR297W|gene=PRC1
chrXIII	863819	864271	W	ID=YMR298W|Name=YMR298W|gene=LIP1
chrXIII	864412	865350	C	ID=YMR299C|Name=YMR299C|gene=DYN3
chrXIII	865559	867091	C	ID=YMR300C|Name=YMR300C|gene=ADE4
chrXIII	867555	869627	C	ID=YMR301C|Name=YMR301C|gene=ATM1
chrXIII	870073	872625	C	ID=YMR302C|Name=YMR302C|gene=YME2
chrXIII	873291	874337	C	ID=YMR303C|Name=YMR303C|gene=ADH2
chrXIII	874987	878679	W	ID=YMR304W|Name=YMR304W|gene=UBP15
chrXIII	878780	879130	C	ID=YMR304C-A|Name=YMR304C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	879063	880232	C	ID=YMR305C|Name=YMR305C|gene=SCW10
chrXIII	881159	886516	W	ID=YMR306W|Name=YMR306W|gene=FKS3
chrXIII	886183	886572	C	ID=YMR306C-A|Name=YMR306C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	887003	888682	W	ID=YMR307W|Name=YMR307W|gene=GAS1
chrXIII	887731	887925	C	ID=YMR307C-A|Name=YMR307C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	888952	892221	C	ID=YMR308C|Name=YMR308C|gene=PSE1
chrXIII	892988	895426	C	ID=YMR309C|Name=YMR309C|gene=NIP1
chrXIII	895716	896669	C	ID=YMR310C|Name=YMR310C|Ontology_term=GO:0005634,GO:0008150,GO:0008757
chrXIII	896914	897603	C	ID=YMR311C|Name=YMR311C|gene=GLC8
chrXIII	898405	899226	W	ID=YMR312W|Name=YMR312W|gene=ELP6
chrXIII	899379	901307	C	ID=YMR313C|Name=YMR313C|gene=TGL3
chrXIII	901709	902413	W	ID=YMR314W|Name=YMR314W|gene=PRE5
chrXIII	902800	903849	W	ID=YMR315W|Name=YMR315W|Ontology_term=GO:0005634,GO:0005737,GO:0006740,GO:0016491
chrXIII	904286	904393	W	ID=YMR315W-A|Name=YMR315W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	904825	905835	W	ID=YMR316W|Name=YMR316W|gene=DIA1
chrXIII	905662	905973	C	ID=YMR316C-A|Name=YMR316C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	907321	907629	C	ID=YMR316C-B|Name=YMR316C-B|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	907364	910786	W	ID=YMR317W|Name=YMR317W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	911061	912143	C	ID=YMR318C|Name=YMR318C|gene=ADH6
chrXIII	912880	914538	C	ID=YMR319C|Name=YMR319C|gene=FET4
chrXIII	916746	917051	W	ID=YMR320W|Name=YMR320W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	917579	917896	C	ID=YMR321C|Name=YMR321C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	918366	919079	C	ID=YMR322C|Name=YMR322C|gene=SNO4
chrXIII	920088	921401	W	ID=YMR323W|Name=YMR323W|gene=ERR3
chrXIII	922202	922444	C	ID=YMR324C|Name=YMR324C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIII	922641	923015	W	ID=YMR325W|Name=YMR325W|gene=PAU19
chrXIII	923494	923802	C	ID=YMR326C|Name=YMR326C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIV	371	6098	C	ID=YNL339C|Name=YNL339C|gene=YRF1-6
chrXIV	734	1216	W	ID=YNL339W-B|Name=YNL339W-B|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIV	1517	2092	W	ID=YNL339W-A|Name=YNL339W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIV	6561	6719	W	ID=YNL338W|Name=YNL338W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIV	7165	7419	W	ID=YNL337W|Name=YNL337W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIV	8330	9475	W	ID=YNL336W|Name=YNL336W|gene=COS1
chrXIV	11452	12129	W	ID=YNL335W|Name=YNL335W|gene=DDI3
chrXIV	12208	12876	C	ID=YNL334C|Name=YNL334C|gene=SNO2
chrXIV	13267	14163	W	ID=YNL333W|Name=YNL333W|gene=SNZ2
chrXIV	14832	15854	W	ID=YNL332W|Name=YNL332W|gene=THI12
chrXIV	16118	17248	C	ID=YNL331C|Name=YNL331C|gene=AAD14
chrXIV	18001	19302	C	ID=YNL330C|Name=YNL330C|gene=RPD3
chrXIV	19541	22633	C	ID=YNL329C|Name=YNL329C|gene=PEX6
chrXIV	22834	23274	C	ID=YNL328C|Name=YNL328C|gene=MDJ2
chrXIV	24048	27173	W	ID=YNL327W|Name=YNL327W|gene=EGT2
chrXIV	27337	28347	C	ID=YNL326C|Name=YNL326C|gene=PFA3
chrXIV	28739	31378	C	ID=YNL325C|Name=YNL325C|gene=FIG4
chrXIV	31050	31445	W	ID=YNL324W|Name=YNL324W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIV	31944	33188	W	ID=YNL323W|Name=YNL323W|gene=LEM3
chrXIV	33294	34235	C	ID=YNL322C|Name=YNL322C|gene=KRE1
chrXIV	34696	37422	W	ID=YNL321W|Name=YNL321W|gene=VNX1
chrXIV	37700	38554	W	ID=YNL320W|Name=YNL320W|Ontology_term=GO:0003674,GO:0005739,GO:0008150
chrXIV	38642	39082	W	ID=YNL319W|Name=YNL319W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXIV	38707	40329	C	ID=YNL318C|Name=YNL318C|gene=HXT14
chrXIV	40619	42016	W	ID=YNL317W|Name=YNL317W|gene=PFS2
chrXIV	42071	43075	C	ID=YNL316C|Name=YNL316C|gene=PHA2
chrXIV	43324	44280	C	ID=YNL315C|Name=YNL315C|gene=ATP11
chrXIV	44447	45214	W	ID=YNL314W|Name=YNL314W|gene=DAL82
chrXIV	45308	48022	C	ID=YNL313C|Name=YNL313C|gene=EMW1
